transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name
T07479,U182,2020-06-23,Expense,Food,211,Bank Transfer,Hyderabad,Netflix subscription,2020,6,June
T02799,U151,2021-01-08,Income,Bonus,75337,Cash,Hyderabad,Course fee late,2021,1,January
T08011,U164,2020-08-16,Income,Other Income,55546,Bank Transfer,Kolkata,Monthly rent,2020,8,August
T13933,U058,2022-01-07,Income,Salary,64391,Bank Transfer,Chennai,Dinner at resto,2022,1,January
T06744,U068,2021-01-31,Expense,Education,1237,Cash,Lucknow,Grocery shopping,2021,1,January
T14557,U099,2019-01-22,Expense,Rent,732,Cash,Chennai,Paid electricity bill,2019,1,January
T00551,U083,2022-02-09,Income,Bonus,34378,Cash,Hyderabad,Dinner at resto,2022,2,February
T12036,U170,2019-08-16,Expense,Food,500,Card,Mumbai,Grocery shopping via app,2019,8,August
T10899,U021,2022-07-09,Expense,Utilities,359,UPI,Bangalore,Uber to office,2022,7,July
T02320,U107,2022-10-29,Expense,Entertainment,498,Cash,Kolkata,Grocery shopping,2022,10,October
T13521,U096,2019-06-28,Expense,Rent,97,Cash,Hyderabad,Dinner at resto,2019,6,June
T02818,U042,2019-09-05,Expense,Entertainment,591,UPI,Pune,Dinner at resto,2019,9,September
T14839,U164,2020-04-10,Expense,Education,231,Card,Ahmedabad,Uber to office,2020,4,April
T12915,U059,2021-09-01,Expense,Food,156,Card,Hyderabad,Dinner at resto,2021,9,September
T11034,U069,2022-11-02,Expense,Food,209,UPI,Hyderabad,Course fee,2022,11,November
T12535,U190,2021-05-11,Expense,Rent,1101,Cash,Kolkata,Paid electricity bill,2021,5,May
T14726,U165,2020-05-21,Expense,Savings,954,Card,Mumbai,Doctor visit,2020,5,May
T02104,U090,2019-03-20,Expense,Food,94,Card,Lucknow,Salary,2019,3,March
T05624,U135,2021-01-23,Expense,Travel,6215,Cash,Kolkata,Paid electricity bill late,2021,1,January
T02415,U089,2019-12-14,Expense,Rent,295,UPI,Lucknow,Dinner at resto,2019,12,December
T02830,U017,2020-01-27,Expense,Rent,405,Cash,Mumbai,Course fee,2020,1,January
T04858,U173,2019-01-04,Expense,Rent,135,Bank Transfer,Jaipur,Doctor visit late,2019,1,January
T08661,U009,2020-04-05,Expense,Rent,4611,Card,Lucknow,Uber to office,2020,4,April
T00865,U184,2021-04-05,Income,Salary,71353,UPI,Bangalore,Monthly rent late,2021,4,April
T10061,U029,2021-08-21,Expense,Rent,631,Cash,Ahmedabad,Paid electricity bill,2021,8,August
T06485,U086,2020-05-05,Expense,Food,4756,UPI,Lucknow,N/A,2020,5,May
T04085,U184,2020-06-02,Income,Bonus,61568,Bank Transfer,Mumbai,Monthly rent,2020,6,June
T08696,U115,2020-03-13,Expense,Food,629,Card,Chennai,Netflix subscription,2020,3,March
T03442,U168,2019-09-18,Expense,Rent,125,Unknown,Kolkata,Grocery shopping,2019,9,September
T05675,U143,2022-09-12,Expense,Food,352,UPI,Delhi,Paid electricity bill cash,2022,9,September
T08962,U123,2022-11-08,Expense,Rent,64,Cash,Lucknow,Monthly rent,2022,11,November
T09077,U039,2019-01-28,Income,Salary,56845,Bank Transfer,Mumbai,Paid electricity bill cash,2019,1,January
T05657,U142,2019-11-22,Expense,Rent,448,Bank Transfer,Kolkata,Doctor visit via app,2019,11,November
T02006,U006,2020-04-07,Income,Salary,58218,Bank Transfer,Bangalore,Paid electricity bill,2020,4,April
T10719,U111,2022-12-08,Expense,Rent,1800,Bank Transfer,Unknown,Netflix subscription,2022,12,December
T13849,U081,2020-01-31,Expense,Entertainment,292,Unknown,Delhi,Uber to office via app,2020,1,January
T02441,U006,2021-04-04,Expense,Food,83,Bank Transfer,Kolkata,Course fee,2021,4,April
T01287,U082,2021-06-30,Expense,Utilities,2273,Cash,Bangalore,Gift late,2021,6,June
T00227,U089,2020-10-25,Expense,Utilities,189,Card,Pune,Dinner at resto,2020,10,October
T05389,U164,2022-03-24,Income,Bonus,71924,Card,Pune,Doctor visit,2022,3,March
T07076,U089,2019-03-07,Expense,Health,2536,UPI,Hyderabad,Uber to office cash,2019,3,March
T08903,U092,2021-08-26,Expense,Food,442,Bank Transfer,Bangalore,Dinner at resto,2021,8,August
T07626,U023,2022-07-20,Expense,Food,1293,UPI,Chennai,Uber to office,2022,7,July
T04987,U161,2019-04-12,Expense,Travel,460,Card,Kolkata,N/A,2019,4,April
T07512,U132,2021-01-19,Expense,Food,1444,Card,Pune,Paid electricity bill,2021,1,January
T07315,U021,2021-08-21,Expense,Rent,564,Bank Transfer,Ahmedabad,N/A,2021,8,August
T13280,U108,2021-10-13,Expense,Utilities,415,Card,Jaipur,Paid electricity bill via app,2021,10,October
T01983,U127,2022-10-05,Expense,Rent,115,Cash,Pune,Doctor visit,2022,10,October
T14934,U016,2019-10-05,Expense,Food,191,Cash,Ahmedabad,Netflix subscription,2019,10,October
T04354,U064,2022-07-03,Expense,Rent,812,Bank Transfer,Hyderabad,Salary,2022,7,July
T04893,U098,2019-10-15,Expense,Food,26,Cash,Kolkata,Dinner at resto late,2019,10,October
T07430,U163,2019-02-07,Expense,Savings,229,Card,Bangalore,Course fee,2019,2,February
T11534,U159,2021-12-11,Income,Other Income,63662,UPI,Pune,Uber to office,2021,12,December
T07375,U055,2021-03-05,Expense,Savings,125,Card,Mumbai,N/A,2021,3,March
T09443,U107,2019-04-07,Expense,Food,696,UPI,Lucknow,Course fee,2019,4,April
T04674,U078,2021-12-14,Expense,Savings,107,Bank Transfer,Delhi,N/A,2021,12,December
T01466,U025,2019-09-10,Expense,Travel,8199,Bank Transfer,Chennai,Uber to office cash,2019,9,September
T13338,U091,2019-06-05,Expense,Others,1532,Cash,Chennai,Monthly rent,2019,6,June
T06088,U146,2019-05-21,Expense,Entertainment,1139,Card,Lucknow,Salary,2019,5,May
T09591,U139,2021-02-04,Expense,Travel,1687,Cash,Delhi,Gift,2021,2,February
T04767,U053,2020-12-04,Income,Salary,49873,Cash,Chennai,Doctor visit,2020,12,December
T02762,U030,2021-10-26,Income,Other Income,44271,UPI,Unknown,Netflix subscription,2021,10,October
T11406,U080,2019-05-28,Expense,Others,7794,Card,Lucknow,Grocery shopping,2019,5,May
T12857,U126,2020-12-05,Income,Bonus,50576,Card,Kolkata,N/A,2020,12,December
T04368,U084,2020-07-22,Expense,Savings,2815,Card,Bangalore,Gift cash,2020,7,July
T02023,U011,2021-10-25,Expense,Travel,96,Card,Pune,Dinner at resto via app,2021,10,October
T09389,U107,2019-07-04,Income,Salary,59591,Cash,Jaipur,Uber to office cash,2019,7,July
T13207,U029,2021-04-03,Expense,Education,495,UPI,Kolkata,Doctor visit,2021,4,April
T09660,U126,2022-08-06,Expense,Food,2778,Bank Transfer,Unknown,Course fee,2022,8,August
T05659,U129,2020-01-31,Expense,Rent,8056,Bank Transfer,Pune,Gift,2020,1,January
T07826,U122,2022-08-30,Expense,Food,1525,Cash,Chennai,Uber to office,2022,8,August
T11833,U189,2020-05-12,Income,Salary,59703,Cash,Bangalore,Paid electricity bill,2020,5,May
T03452,U179,2021-05-27,Expense,Savings,2095,Cash,Hyderabad,Grocery shopping,2021,5,May
T09204,U102,2020-02-08,Expense,Food,354,Card,Bangalore,Doctor visit via app,2020,2,February
T13149,U080,2021-01-19,Expense,Entertainment,258,Cash,Hyderabad,Gift,2021,1,January
T10836,U066,2021-06-26,Expense,Utilities,1529,Card,Jaipur,Netflix subscription via app,2021,6,June
T13435,U035,2021-09-04,Expense,Utilities,483,Cash,Ahmedabad,N/A,2021,9,September
T12895,U104,2021-03-23,Expense,Health,100,UPI,Jaipur,Salary,2021,3,March
T01237,U042,2020-02-23,Expense,Utilities,303,UPI,Kolkata,Course fee,2020,2,February
T07819,U005,2019-02-21,Expense,Rent,197,Cash,Mumbai,Doctor visit,2019,2,February
T05800,U113,2019-12-01,Expense,Others,204,Cash,Chennai,N/A,2019,12,December
T01672,U017,2022-08-26,Expense,Utilities,82,UPI,Lucknow,Gift,2022,8,August
T11500,U051,2020-02-21,Income,Bonus,47376,Cash,Pune,Gift,2020,2,February
T12107,U038,2020-03-23,Expense,Travel,24,Cash,Ahmedabad,Uber to office,2020,3,March
T12692,U094,2021-08-01,Income,Salary,70795,Cash,Delhi,Dinner at resto,2021,8,August
T04297,U152,2022-05-15,Expense,Utilities,42,Bank Transfer,Delhi,Dinner at resto,2022,5,May
T14378,U131,2022-02-04,Income,Salary,42052,Card,Jaipur,N/A,2022,2,February
T11786,U066,2019-10-01,Expense,Rent,487,Bank Transfer,Mumbai,Monthly rent,2019,10,October
T10035,U056,2021-06-12,Expense,Food,1134,Bank Transfer,Lucknow,Grocery shopping cash,2021,6,June
T00735,U026,2022-06-23,Expense,Travel,1363,Cash,Unknown,Netflix subscription,2022,6,June
T00463,U138,2019-06-23,Expense,Travel,61,UPI,Chennai,N/A,2019,6,June
T02740,U159,2022-12-03,Income,Bonus,64408,Card,Lucknow,Gift,2022,12,December
T12008,U126,2022-03-04,Expense,Food,288,UPI,Delhi,Salary,2022,3,March
T10512,U005,2021-10-12,Expense,Food,519,Cash,Kolkata,Paid electricity bill,2021,10,October
T03065,U073,2021-04-15,Expense,Food,66,Bank Transfer,Jaipur,Uber to office,2021,4,April
T09520,U116,2022-12-09,Expense,Food,851,Cash,Mumbai,Monthly rent,2022,12,December
T03545,U154,2021-01-10,Expense,Savings,129,Cash,Kolkata,Salary,2021,1,January
T13831,U177,2021-01-27,Expense,Food,1490,Bank Transfer,Delhi,Dinner at resto late,2021,1,January
T01777,U046,2022-07-28,Expense,Food,1228,Bank Transfer,Hyderabad,Course fee,2022,7,July
T05141,U069,2021-02-18,Expense,Travel,140,UPI,Chennai,N/A,2021,2,February
T02542,U166,2021-05-22,Expense,Rent,104,UPI,Kolkata,Grocery shopping,2021,5,May
T14794,U114,2021-11-07,Expense,Food,1454,Bank Transfer,Unknown,Gift,2021,11,November
T07989,U057,2021-11-15,Expense,Others,361,Unknown,Chennai,Gift cash,2021,11,November
T02545,U026,2021-12-30,Expense,Food,468,Card,Lucknow,Grocery shopping,2021,12,December
T03042,U101,2021-05-09,Expense,Travel,164,Bank Transfer,Chennai,N/A,2021,5,May
T04632,U188,2022-06-08,Expense,Entertainment,1601,Card,Bangalore,Paid electricity bill,2022,6,June
T09007,U023,2021-03-16,Expense,Utilities,632,Card,Delhi,Dinner at resto,2021,3,March
T07996,U069,2020-10-30,Expense,Food,6136,Bank Transfer,Kolkata,Grocery shopping,2020,10,October
T13835,U029,2021-09-18,Expense,Travel,175,Bank Transfer,Bangalore,Doctor visit,2021,9,September
T02207,U106,2022-05-19,Expense,Food,250,UPI,Hyderabad,Netflix subscription,2022,5,May
T02753,U161,2020-06-27,Income,Salary,76860,UPI,Unknown,Grocery shopping,2020,6,June
T14291,U141,2019-06-26,Expense,Travel,809,Bank Transfer,Jaipur,Grocery shopping,2019,6,June
T00704,U079,2019-11-27,Expense,Rent,864,UPI,Jaipur,Doctor visit,2019,11,November
T00830,U002,2022-11-05,Expense,Food,195,Card,Bangalore,Doctor visit,2022,11,November
T06286,U128,2020-09-27,Expense,Travel,1251,Cash,Pune,Uber to office cash,2020,9,September
T12467,U158,2022-03-03,Expense,Food,144,Cash,Ahmedabad,Uber to office cash,2022,3,March
T01036,U026,2022-08-11,Expense,Food,227,Cash,Lucknow,Course fee,2022,8,August
T12452,U112,2020-04-17,Expense,Education,268,Cash,Lucknow,Salary,2020,4,April
T08412,U096,2021-08-17,Expense,Rent,472,Card,Lucknow,Course fee,2021,8,August
T12497,U175,2021-04-19,Expense,Others,392,UPI,Ahmedabad,N/A,2021,4,April
T13673,U076,2022-04-13,Income,Other Income,59515,Cash,Lucknow,Netflix subscription,2022,4,April
T05361,U128,2021-01-11,Income,Other Income,68000,Cash,Delhi,Dinner at resto,2021,1,January
T11369,U048,2020-01-05,Expense,Travel,174,Card,Hyderabad,Netflix subscription,2020,1,January
T14363,U176,2020-09-18,Expense,Entertainment,488,Bank Transfer,Kolkata,Dinner at resto,2020,9,September
T14400,U031,2020-01-16,Expense,Utilities,12000,UPI,Pune,N/A,2020,1,January
T09262,U158,2021-09-30,Expense,Food,1163,Card,Kolkata,Grocery shopping,2021,9,September
T03644,U149,2022-04-20,Income,Bonus,70265,Bank Transfer,Lucknow,Course fee,2022,4,April
T10979,U150,2022-11-15,Expense,Rent,1166,Card,Pune,Netflix subscription,2022,11,November
T06469,U140,2020-11-22,Expense,Others,422,UPI,Bangalore,Dinner at resto,2020,11,November
T00822,U105,2019-05-25,Expense,Food,80,Card,Jaipur,Paid electricity bill,2019,5,May
T04624,U015,2020-03-29,Expense,Food,109,UPI,Jaipur,Netflix subscription,2020,3,March
T05606,U086,2020-11-15,Expense,Food,41,Bank Transfer,Pune,Uber to office via app,2020,11,November
T05511,U100,2020-09-18,Expense,Food,354,Unknown,Lucknow,Gift,2020,9,September
T00517,U067,2020-06-12,Expense,Others,210,Card,Kolkata,Salary,2020,6,June
T11700,U046,2021-06-02,Expense,Utilities,1407,Cash,Lucknow,Grocery shopping,2021,6,June
T06279,U152,2022-04-27,Income,Other Income,93298,Cash,Ahmedabad,Monthly rent,2022,4,April
T07768,U164,2020-12-17,Expense,Food,357,Card,Unknown,Course fee,2020,12,December
T02049,U010,2022-10-21,Expense,Savings,223,Card,Ahmedabad,Monthly rent,2022,10,October
T05839,U081,2019-09-14,Expense,Health,3701,Card,Hyderabad,Course fee,2019,9,September
T08283,U136,2021-04-14,Expense,Rent,245,Cash,Bangalore,N/A,2021,4,April
T12594,U010,2021-01-27,Expense,Utilities,148,Cash,Pune,N/A,2021,1,January
T14295,U148,2021-06-14,Expense,Food,193,UPI,Bangalore,Salary,2021,6,June
T00601,U174,2022-04-18,Expense,Others,226,UPI,Kolkata,Uber to office,2022,4,April
T14033,U068,2021-08-23,Expense,Entertainment,180,Card,Chennai,Grocery shopping,2021,8,August
T03256,U127,2021-11-23,Expense,Rent,431,Card,Mumbai,Gift,2021,11,November
T14677,U192,2022-11-22,Expense,Food,2290,UPI,Kolkata,Monthly rent,2022,11,November
T02840,U083,2019-07-07,Expense,Rent,2612,Card,Chennai,Course fee,2019,7,July
T13175,U111,2022-07-17,Expense,Rent,48,Card,Jaipur,Gift,2022,7,July
T14266,U086,2020-12-14,Expense,Entertainment,241,Cash,Delhi,Paid electricity bill,2020,12,December
T14258,U148,2022-06-04,Expense,Utilities,386,UPI,Pune,Course fee cash,2022,6,June
T12037,U010,2022-07-06,Expense,Food,523,Card,Lucknow,Dinner at resto,2022,7,July
T08900,U160,2022-03-25,Income,Salary,55238,UPI,Bangalore,Monthly rent,2022,3,March
T03037,U171,2022-04-11,Expense,Entertainment,1045,Card,Bangalore,Dinner at resto cash,2022,4,April
T04951,U095,2022-11-07,Expense,Entertainment,234,Card,Pune,Course fee,2022,11,November
T08680,U168,2021-01-31,Expense,Food,1329,Card,Pune,Gift,2021,1,January
T04967,U062,2020-11-06,Expense,Utilities,983,UPI,Ahmedabad,Paid electricity bill,2020,11,November
T12886,U115,2021-07-02,Expense,Others,349,Cash,Lucknow,Monthly rent,2021,7,July
T06326,U041,2021-10-15,Expense,Others,497,Cash,Pune,Monthly rent,2021,10,October
T08785,U167,2020-01-03,Expense,Rent,160,Cash,Chennai,Gift,2020,1,January
T01609,U150,2020-07-27,Expense,Rent,5263,Cash,Ahmedabad,Gift,2020,7,July
T14789,U042,2019-08-04,Expense,Rent,32,Bank Transfer,Chennai,Doctor visit cash,2019,8,August
T01099,U144,2019-05-10,Expense,Utilities,451,Bank Transfer,Bangalore,Salary cash,2019,5,May
T13782,U015,2021-09-17,Expense,Utilities,1497,Bank Transfer,Delhi,Monthly rent,2021,9,September
T10267,U020,2019-03-02,Expense,Rent,1359,UPI,Jaipur,Netflix subscription,2019,3,March
T08550,U055,2020-07-16,Expense,Food,1883,Card,Pune,Gift,2020,7,July
T14894,U185,2020-08-28,Expense,Utilities,539,Cash,Hyderabad,Salary cash,2020,8,August
T04849,U114,2020-02-24,Income,Other Income,70566,Bank Transfer,Hyderabad,Course fee,2020,2,February
T13652,U182,2019-06-05,Expense,Savings,311,Cash,Mumbai,Dinner at resto,2019,6,June
T07333,U043,2021-06-12,Expense,Others,1162,Cash,Bangalore,Paid electricity bill,2021,6,June
T00254,U067,2022-09-25,Expense,Food,45,UPI,Pune,Salary late,2022,9,September
T04112,U179,2019-09-14,Expense,Utilities,306,Bank Transfer,Jaipur,Dinner at resto,2019,9,September
T01962,U127,2020-02-01,Expense,Rent,169,Bank Transfer,Bangalore,Uber to office,2020,2,February
T04133,U047,2020-03-18,Expense,Food,346,Cash,Chennai,N/A,2020,3,March
T00436,U021,2019-10-05,Income,Bonus,44985,Unknown,Mumbai,Doctor visit,2019,10,October
T08782,U146,2020-12-24,Expense,Food,291,Bank Transfer,Unknown,Doctor visit via app,2020,12,December
T03123,U008,2021-08-27,Expense,Food,330,Bank Transfer,Unknown,Paid electricity bill,2021,8,August
T06698,U004,2021-03-14,Income,Salary,55346,Unknown,Delhi,Salary,2021,3,March
T02383,U029,2019-11-06,Income,Bonus,91769,Bank Transfer,Kolkata,Doctor visit,2019,11,November
T08205,U072,2021-08-04,Income,Other Income,60498,UPI,Lucknow,Salary,2021,8,August
T03804,U172,2022-03-21,Expense,Rent,21,UPI,Hyderabad,BcHZZBCjS,2022,3,March
T06356,U124,2019-12-17,Expense,Rent,103,Cash,Delhi,Paid electricity bill,2019,12,December
T11579,U018,2020-08-18,Expense,Travel,301,Cash,Kolkata,Salary,2020,8,August
T14542,U188,2019-06-11,Expense,Utilities,395,Bank Transfer,Kolkata,Grocery shopping,2019,6,June
T09723,U091,2020-08-29,Expense,Utilities,2677,Bank Transfer,Pune,Salary via app,2020,8,August
T03263,U177,2022-11-03,Expense,Utilities,747,Cash,Unknown,Gift,2022,11,November
T12683,U174,2022-11-13,Expense,Rent,113,Cash,Bangalore,Paid electricity bill,2022,11,November
T03580,U165,2022-02-02,Expense,Food,955,Bank Transfer,Mumbai,Dinner at resto late,2022,2,February
T01221,U010,2019-01-24,Expense,Rent,852,UPI,Hyderabad,Course fee,2019,1,January
T07781,U024,2022-10-27,Expense,Health,389,UPI,Jaipur,Gift via app,2022,10,October
T11296,U062,2019-12-21,Income,Salary,68401,Cash,Bangalore,N/A,2019,12,December
T01496,U075,2019-06-23,Expense,Travel,204,Cash,Ahmedabad,N/A,2019,6,June
T04616,U145,2019-04-23,Expense,Food,44,UPI,Kolkata,Grocery shopping,2019,4,April
T10549,U192,2020-03-08,Expense,Rent,844,Bank Transfer,Unknown,Dinner at resto,2020,3,March
T11012,U057,2020-12-27,Expense,Rent,1599,Cash,Kolkata,Course fee,2020,12,December
T04108,U051,2020-09-13,Expense,Travel,579,Cash,Hyderabad,Grocery shopping cash,2020,9,September
T03970,U036,2019-07-27,Income,Salary,88030,Card,Delhi,Uber to office,2019,7,July
T07946,U128,2020-01-22,Expense,Food,142,UPI,Chennai,Salary,2020,1,January
T04384,U134,2020-09-22,Expense,Education,65,Card,Unknown,Netflix subscription,2020,9,September
T14253,U064,2022-12-31,Expense,Rent,2940,Cash,Jaipur,Grocery shopping,2022,12,December
T05484,U031,2022-10-03,Expense,Food,1093,Bank Transfer,Chennai,Salary,2022,10,October
T10304,U034,2020-11-17,Expense,Food,220,Cash,Pune,Salary,2020,11,November
T06298,U034,2020-11-09,Expense,Rent,141,UPI,Kolkata,Doctor visit,2020,11,November
T14547,U098,2020-08-23,Expense,Others,377,Cash,Mumbai,N/A,2020,8,August
T07780,U161,2019-06-23,Expense,Utilities,664,Bank Transfer,Ahmedabad,Paid electricity bill late,2019,6,June
T04802,U026,2021-03-04,Expense,Entertainment,356,Card,Bangalore,Doctor visit late,2021,3,March
T10037,U121,2019-02-17,Expense,Food,332,Cash,Ahmedabad,N/A,2019,2,February
T13568,U173,2021-06-29,Expense,Others,116,UPI,Ahmedabad,N/A,2021,6,June
T01981,U020,2021-08-09,Expense,Food,114,UPI,Jaipur,Doctor visit late,2021,8,August
T05176,U155,2022-07-05,Expense,Savings,803,UPI,Jaipur,Gift,2022,7,July
T07475,U065,2021-04-24,Expense,Utilities,137,UPI,Chennai,Grocery shopping late,2021,4,April
T02118,U174,2020-05-05,Income,Bonus,49009,Cash,Jaipur,Dinner at resto,2020,5,May
T02640,U127,2020-07-14,Income,Salary,46176,UPI,Bangalore,Salary,2020,7,July
T05021,U019,2021-07-30,Expense,Food,96,Card,Delhi,Gift,2021,7,July
T03715,U150,2019-11-26,Income,Bonus,54257,UPI,Bangalore,Monthly rent,2019,11,November
T01689,U005,2020-04-23,Income,Salary,68844,Cash,Mumbai,N/A,2020,4,April
T06657,U168,2021-12-20,Expense,Savings,560,Bank Transfer,Hyderabad,N/A,2021,12,December
T05653,U098,2020-04-09,Expense,Savings,211,Card,Delhi,N/A,2020,4,April
T09095,U037,2020-08-30,Expense,Utilities,351,Card,Hyderabad,Course fee,2020,8,August
T09327,U010,2019-08-04,Expense,Entertainment,1246,Bank Transfer,Bangalore,N/A,2019,8,August
T14203,U024,2019-05-29,Expense,Utilities,3934,UPI,Pune,Course fee,2019,5,May
T01109,U131,2021-01-26,Expense,Rent,153,UPI,Delhi,Monthly rent,2021,1,January
T04974,U160,2021-03-16,Expense,Travel,1875,UPI,Jaipur,Dinner at resto,2021,3,March
T07144,U118,2021-02-18,Income,Salary,54045,UPI,Jaipur,Dinner at resto,2021,2,February
T07592,U124,2022-05-15,Expense,Others,3304,Card,Hyderabad,Doctor visit,2022,5,May
T12370,U147,2019-07-10,Expense,Food,505,UPI,Jaipur,Grocery shopping,2019,7,July
T05492,U036,2022-01-05,Income,Bonus,48404,Card,Kolkata,N/A,2022,1,January
T13592,U050,2022-02-01,Expense,Utilities,55,Bank Transfer,Hyderabad,N/A,2022,2,February
T05628,U041,2019-06-09,Income,Other Income,67284,Card,Jaipur,Monthly rent,2019,6,June
T00769,U168,2022-06-28,Expense,Food,449,UPI,Pune,Monthly rent via app,2022,6,June
T14973,U103,2022-11-03,Expense,Food,217,UPI,Unknown,Doctor visit,2022,11,November
T08810,U146,2019-06-14,Expense,Rent,1379,Bank Transfer,Mumbai,Paid electricity bill,2019,6,June
T14615,U105,2021-03-18,Expense,Food,1735,UPI,Kolkata,N/A,2021,3,March
T00796,U048,2019-06-12,Expense,Savings,27,Card,Delhi,Paid electricity bill,2019,6,June
T04912,U159,2021-05-19,Expense,Savings,42,Cash,Delhi,Dinner at resto,2021,5,May
T03838,U166,2022-12-04,Expense,Food,786,Card,Pune,Uber to office cash,2022,12,December
T03876,U188,2021-05-15,Income,Salary,62663,Bank Transfer,Kolkata,Salary,2021,5,May
T12650,U048,2022-06-27,Expense,Utilities,1598,Card,Delhi,N/A,2022,6,June
T10573,U088,2022-11-29,Expense,Rent,2202,UPI,Hyderabad,N/A,2022,11,November
T03841,U017,2020-07-18,Income,Salary,50130,Cash,Chennai,N/A,2020,7,July
T11937,U119,2021-09-03,Expense,Rent,1195,UPI,Kolkata,N/A,2021,9,September
T01326,U016,2022-07-23,Expense,Rent,201,Cash,Ahmedabad,Paid electricity bill,2022,7,July
T11946,U160,2020-05-27,Expense,Rent,2036,Card,Hyderabad,Monthly rent,2020,5,May
T10357,U018,2022-10-05,Expense,Entertainment,253,Unknown,Ahmedabad,Salary,2022,10,October
T11713,U126,2019-04-03,Expense,Rent,713,Bank Transfer,Jaipur,Uber to office,2019,4,April
T14427,U005,2022-02-24,Expense,Food,165,Cash,Jaipur,qKvDIKBrmof,2022,2,February
T08052,U134,2019-09-03,Expense,Others,270,UPI,Ahmedabad,Uber to office,2019,9,September
T04535,U179,2019-09-29,Expense,Entertainment,259,Bank Transfer,Jaipur,Gift,2019,9,September
T11739,U102,2022-02-09,Expense,Utilities,368,Bank Transfer,Jaipur,Netflix subscription,2022,2,February
T11701,U071,2022-12-05,Income,Others,52247,Bank Transfer,Bangalore,Salary via app,2022,12,December
T09762,U063,2019-07-18,Expense,Savings,196,Bank Transfer,Pune,Course fee,2019,7,July
T09430,U036,2022-01-29,Expense,Food,61,UPI,Mumbai,Salary,2022,1,January
T09060,U039,2022-08-12,Expense,Food,1547,Card,Bangalore,Dinner at resto,2022,8,August
T07017,U138,2022-04-24,Expense,Others,219,Bank Transfer,Pune,Uber to office,2022,4,April
T02305,U083,2019-09-08,Expense,Food,1036,UPI,Kolkata,Uber to office,2019,9,September
T14915,U119,2020-02-04,Expense,Others,136,Bank Transfer,Ahmedabad,N/A,2020,2,February
T09796,U129,2022-12-30,Expense,Rent,1343,Bank Transfer,Delhi,Monthly rent,2022,12,December
T12463,U091,2020-11-22,Expense,Rent,666,Bank Transfer,Hyderabad,Uber to office,2020,11,November
T08409,U097,2020-01-28,Expense,Rent,200,Cash,Ahmedabad,Paid electricity bill,2020,1,January
T13243,U164,2019-01-28,Expense,Rent,107,Bank Transfer,Mumbai,Uber to office,2019,1,January
T06157,U035,2022-03-12,Expense,Rent,1362,Bank Transfer,Delhi,N/A,2022,3,March
T01540,U166,2019-10-05,Expense,Entertainment,154,Cash,Delhi,Netflix subscription,2019,10,October
T00909,U024,2021-05-01,Expense,Travel,267,Cash,Pune,N/A,2021,5,May
T00848,U100,2021-11-05,Expense,Food,4161,UPI,Lucknow,Monthly rent cash,2021,11,November
T07121,U055,2021-02-05,Expense,Utilities,1343,UPI,Mumbai,Uber to office,2021,2,February
T08654,U095,2020-08-31,Expense,Food,3373,Bank Transfer,Lucknow,Uber to office,2020,8,August
T09006,U066,2019-07-27,Expense,Rent,776,Cash,Delhi,N/A,2019,7,July
T08187,U192,2020-06-07,Expense,Rent,58,Card,Kolkata,Course fee,2020,6,June
T09247,U019,2021-04-18,Income,Salary,47814,UPI,Kolkata,Uber to office,2021,4,April
T05987,U026,2020-06-24,Expense,Rent,373,Cash,Chennai,Salary,2020,6,June
T09999,U175,2022-10-04,Expense,Food,946,UPI,Lucknow,Course fee,2022,10,October
T01535,U166,2020-02-28,Expense,Rent,312,Cash,Lucknow,Doctor visit,2020,2,February
T06475,U108,2019-05-14,Expense,Utilities,4747,Cash,Mumbai,N/A,2019,5,May
T10350,U177,2020-03-27,Expense,Entertainment,319,Bank Transfer,Ahmedabad,Netflix subscription,2020,3,March
T04833,U156,2019-03-16,Expense,Rent,353,Bank Transfer,Ahmedabad,Doctor visit,2019,3,March
T00777,U026,2019-12-31,Expense,Food,7019,Cash,Mumbai,Paid electricity bill,2019,12,December
T13166,U110,2019-01-08,Expense,Health,118,UPI,Kolkata,Course fee,2019,1,January
T03927,U023,2019-07-05,Expense,Food,183,Cash,Ahmedabad,Doctor visit late,2019,7,July
T12582,U024,2022-06-30,Expense,Utilities,1328,Bank Transfer,Lucknow,Netflix subscription,2022,6,June
T11901,U122,2022-04-27,Expense,Rent,754,Cash,Hyderabad,Gift,2022,4,April
T04786,U087,2022-04-27,Expense,Rent,81,UPI,Jaipur,Course fee,2022,4,April
T03599,U094,2020-03-08,Expense,Rent,1354,UPI,Lucknow,Salary,2020,3,March
T12281,U188,2021-05-10,Expense,Food,14,Cash,Lucknow,Doctor visit via app,2021,5,May
T09726,U102,2022-01-22,Expense,Food,89,Bank Transfer,Delhi,Grocery shopping,2022,1,January
T04288,U064,2019-12-27,Expense,Rent,925,Card,Lucknow,Monthly rent,2019,12,December
T10466,U151,2021-09-23,Expense,Rent,180,Cash,Mumbai,Gift,2021,9,September
T13147,U125,2020-11-29,Expense,Utilities,37,Bank Transfer,Pune,N/A,2020,11,November
T06184,U078,2020-09-26,Expense,Travel,351,Unknown,Bangalore,Uber to office,2020,9,September
T03344,U094,2022-12-14,Expense,Rent,44,UPI,Ahmedabad,Grocery shopping,2022,12,December
T05555,U048,2019-12-17,Expense,Health,580,UPI,Unknown,Uber to office,2019,12,December
