transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name
T7781,U116,2021-10-13,Expense,Education,2662,UPI,Ahmedabad,N/A,2021,10,October
T9091,U059,2023-05-08,Expense,Rent,1646,Cash,Kolkata,Doctor consultation,2023,5,May
T0770,U126,2023-12-10,Expense,Travel,3466,Bank Transfer,Chennai,Books,2023,12,December
T8538,U147,2022-12-08,Expense,Rent,37714,Card,Bangalore,Books,2022,12,December
T6707,U059,2022-11-11,Expense,Utilities,8191,Bank Transfer,Ahmedabad,N/A,2022,11,November
T12383,U040,2023-11-25,Income,Investment,22841,Cash,Mumbai,N/A,2023,11,November
T9347,U017,2022-09-12,Expense,Education,8324,Bank Transfer,Unknown,Online course,2022,9,September
T4773,U118,2022-05-19,Expense,Health,392,Card,Jaipur,N/A,2022,5,May
T7965,U069,2023-12-23,Income,Investment,67693,Cash,Pune,N/A,2023,12,December
T8075,U087,2024-08-11,Expense,Rent,2970,Cash,Mumbai,Electricity bill,2024,8,August
T2847,U132,2022-09-23,Expense,Rent,5434,Cash,Delhi,N/A,2022,9,September
T10919,U131,2023-05-23,Expense,Utilities,9268,Cash,Lucknow,Coffee,2023,5,May
T6451,U119,2024-01-08,Income,Others,816412,Cash,Ahmedabad,Medicine,2024,1,January
T0814,U062,2023-10-07,Income,Unknown,27956,Card,Delhi,Movie tickets,2023,10,October
T0835,U051,2021-07-07,Expense,Health,3798,Unknown,Unknown,N/A,2021,7,July
T2082,U147,2021-06-22,Expense,Education,9379,Card,Kolkata,Books,2021,6,June
T3013,U025,2023-05-19,Expense,Rent,387,Card,Hyderabad,N/A,2023,5,May
T4922,U126,2023-01-08,Income,Others,75854,Cash,Delhi,ATM withdrawal,2023,1,January
T5663,U104,2021-12-15,Expense,Travel,9135,UPI,Delhi,N/A,2021,12,December
T10873,U074,2024-03-20,Expense,Travel,2946,Card,Pune,Medicine,2024,3,March
T1598,U142,2021-12-27,Expense,Food,4476,UPI,Lucknow,EMI payment,2021,12,December
T5371,U139,2022-11-20,Expense,Food,3061,UPI,Pune,Doctor consultation,2022,11,November
T7238,U092,2024-03-17,Income,Freelance,56456,Bank Transfer,Bangalore,N/A,2024,3,March
T2845,U147,2021-11-22,Expense,Food,9116,Cash,Jaipur,N/A,2021,11,November
T12859,U094,2021-08-07,Expense,Travel,1039,UPI,Chennai,Petrol,2021,8,August
T5208,U149,2024-06-28,Expense,Food,880,Bank Transfer,Kolkata,Gym membership,2024,6,June
T2212,U012,2022-07-11,Expense,Food,5315,Card,Unknown,Books,2022,7,July
T3206,U137,2022-02-05,Income,Others,32684,UPI,Unknown,Petrol,2022,2,February
T6760,U013,2021-11-19,Expense,Travel,9183,Bank Transfer,Ahmedabad,Medicine,2021,11,November
T3754,U075,2022-03-22,Expense,Utilities,1104,UPI,Unknown,Fixed deposit,2022,3,March
T0659,U069,2022-06-23,Income,Freelance,51333,Bank Transfer,Unknown,Electricity bill,2022,6,June
T1199,U090,2022-08-04,Expense,Food,2670,Card,Ahmedabad,Electricity bill,2022,8,August
T8320,U046,2022-10-10,Expense,Food,4099,Cash,Chennai,N/A,2022,10,October
T3708,U106,2021-02-10,Expense,Education,5011,Cash,Bangalore,Grocery shopping,2021,2,February
T5791,U143,2022-03-28,Expense,Health,9058,UPI,Jaipur,Monthly rent payment,2022,3,March
T13754,U073,2021-03-21,Expense,Rent,484,UPI,Hyderabad,N/A,2021,3,March
T6601,U014,2024-12-01,Expense,Others,3868,Cash,Delhi,Online course,2024,12,December
T8725,U093,2023-12-02,Income,Investment,22123,Unknown,Chennai,N/A,2023,12,December
T4442,U057,2024-08-24,Income,Investment,31531,Bank Transfer,Mumbai,N/A,2024,8,August
T7698,U080,2023-01-03,Expense,Food,7859,Bank Transfer,Jaipur,N/A,2023,1,January
T2136,U141,2024-05-29,Expense,Health,3084,Card,Delhi,N/A,2024,5,May
T3454,U122,2023-03-14,Income,Bonus,23255,UPI,Jaipur,EMI payment,2023,3,March
T8405,U110,2023-05-07,Income,Bonus,48709,Cash,Bangalore,N/A,2023,5,May
T8079,U085,2023-10-01,Income,Salary,40318,Card,Hyderabad,Books,2023,10,October
T1249,U068,2022-09-04,Expense,Food,3031,Card,Kolkata,N/A,2022,9,September
T13516,U081,2023-08-19,Expense,Rent,36791,Bank Transfer,Chennai,Online course,2023,8,August
T6244,U115,2021-09-16,Expense,Entertainment,1504,Cash,Unknown,Shopping,2021,9,September
T4782,U068,2022-10-04,Expense,Rent,47930,Cash,Mumbai,N/A,2022,10,October
T1475,U130,2023-09-15,Expense,Food,9204,UPI,Lucknow,Grocery shopping,2023,9,September
T8501,U086,2021-05-23,Income,Investment,19094,Bank Transfer,Hyderabad,Petrol,2021,5,May
T1973,U088,2023-08-12,Income,Others,57643,UPI,Bangalore,N/A,2023,8,August
T10531,U074,2024-02-01,Expense,Travel,2744,Bank Transfer,Lucknow,N/A,2024,2,February
T11125,U135,2021-01-02,Expense,Rent,49188,Cash,Unknown,N/A,2021,1,January
T1947,U145,2023-05-15,Expense,Rent,6741,Unknown,Chennai,Movie tickets,2023,5,May
T8247,U066,2023-10-06,Expense,Travel,8487,UPI,Ahmedabad,N/A,2023,10,October
T7780,U058,2022-04-09,Expense,Education,6731,Card,Ahmedabad,Lunch,2022,4,April
T7530,U103,2024-04-03,Income,Investment,35429,Card,Pune,Restaurant dinner,2024,4,April
T11396,U123,2022-09-23,Expense,Education,7984,Cash,Bangalore,Grocery shopping,2022,9,September
T11432,U069,2022-12-17,Expense,Entertainment,1439,UPI,Lucknow,N/A,2022,12,December
T4133,U100,2024-12-24,Income,Freelance,64305,Bank Transfer,Mumbai,Train ticket,2024,12,December
T5890,U076,2022-08-17,Income,Others,10062,Card,Bangalore,Movie tickets,2022,8,August
T11069,U149,2024-10-17,Expense,Food,8099,UPI,Hyderabad,Doctor consultation,2024,10,October
T7886,U045,2024-12-28,Expense,Travel,948,Bank Transfer,Delhi,EMI payment,2024,12,December
T2069,U125,2022-04-20,Expense,Food,2917,UPI,Chennai,Restaurant dinner,2022,4,April
T12963,U104,2022-11-30,Income,Investment,64620,Bank Transfer,Kolkata,N/A,2022,11,November
T12591,U087,2021-03-20,Expense,Rent,41586,Card,Hyderabad,Doctor consultation,2021,3,March
T7713,U105,2023-06-21,Expense,Utilities,7109,Bank Transfer,Jaipur,Monthly rent payment,2023,6,June
T10430,U087,2022-01-10,Expense,Travel,2162,Card,Mumbai,Petrol,2022,1,January
T8825,U022,2023-05-26,Expense,Entertainment,6275,Unknown,Bangalore,Shopping,2023,5,May
T8765,U136,2024-08-18,Expense,Travel,3905,Cash,Unknown,Online course,2024,8,August
T4350,U028,2024-04-29,Expense,Food,557,Card,Jaipur,N/A,2024,4,April
T5874,U094,2024-08-14,Expense,Others,4330,Bank Transfer,Lucknow,ATM withdrawal,2024,8,August
T0663,U067,2021-02-17,Expense,Travel,8757,Bank Transfer,Hyderabad,N/A,2021,2,February
T1953,U130,2022-05-20,Income,Bonus,310817,Cash,Lucknow,Lunch,2022,5,May
T1340,U089,2022-01-07,Income,Freelance,12054,Cash,Mumbai,Fixed deposit,2022,1,January
T0464,U001,2022-10-22,Expense,Rent,3926,Cash,Ahmedabad,Movie tickets,2022,10,October
T13955,U066,2021-03-30,Expense,Food,3268,UPI,Kolkata,N/A,2021,3,March
T7979,U093,2022-05-19,Expense,Travel,413,UPI,Unknown,Train ticket,2022,5,May
T3482,U041,2023-07-21,Expense,Food,9025,Bank Transfer,Kolkata,N/A,2023,7,July
T4604,U056,2022-10-15,Expense,Food,4525,Bank Transfer,Mumbai,EMI payment,2022,10,October
T11083,U111,2022-01-04,Expense,Food,1414,Bank Transfer,Kolkata,Petrol,2022,1,January
T9573,U060,2024-06-16,Expense,Food,3378,Cash,Jaipur,ATM withdrawal,2024,6,June
T1228,U098,2022-11-28,Expense,Education,2602,Bank Transfer,Jaipur,Monthly rent payment,2022,11,November
T9784,U088,2021-10-31,Income,Unknown,66865,Cash,Pune,N/A,2021,10,October
T5610,U002,2022-06-18,Expense,Utilities,9771,UPI,Chennai,Monthly rent payment,2022,6,June
T13127,U104,2022-08-24,Expense,Entertainment,1666,UPI,Lucknow,N/A,2022,8,August
T10501,U143,2024-04-17,Income,Others,58332,Cash,Bangalore,Uber ride,2024,4,April
T6335,U052,2021-07-26,Expense,Rent,4957,UPI,Jaipur,N/A,2021,7,July
T3514,U097,2024-09-08,Expense,Utilities,1959,Cash,Ahmedabad,Gym membership,2024,9,September
T3715,U092,2022-05-20,Expense,Food,1405,Bank Transfer,Chennai,Uber ride,2022,5,May
T6522,U119,2024-04-13,Expense,Travel,2580,Bank Transfer,Lucknow,Uber ride,2024,4,April
T12226,U047,2024-02-27,Expense,Utilities,3101,Card,Chennai,N/A,2024,2,February
T4508,U080,2022-02-27,Expense,Rent,31198,Cash,Kolkata,Movie tickets,2022,2,February
T11025,U031,2023-07-07,Expense,Health,6678,UPI,Chennai,Fixed deposit,2023,7,July
T5349,U009,2023-06-05,Income,Salary,67808,Cash,Ahmedabad,Medicine,2023,6,June
T13640,U025,2021-04-20,Expense,Utilities,9878,UPI,Ahmedabad,Books,2021,4,April
T6633,U103,2023-07-31,Income,Others,79810,Bank Transfer,Pune,N/A,2023,7,July
T10982,U056,2021-03-21,Expense,Education,8676,Cash,Jaipur,N/A,2021,3,March
T3855,U137,2023-02-20,Expense,Utilities,342,UPI,Unknown,N/A,2023,2,February
T13023,U080,2024-08-09,Income,Salary,30978,UPI,Delhi,Lunch,2024,8,August
T10299,U123,2024-05-28,Expense,Food,1591,UPI,Chennai,N/A,2024,5,May
T2166,U123,2023-08-15,Expense,Travel,4817,Card,Mumbai,N/A,2023,8,August
T3289,U101,2022-04-08,Expense,Entertainment,1563,Unknown,Jaipur,N/A,2022,4,April
T0728,U099,2021-02-20,Expense,Entertainment,328,Card,Chennai,Movie tickets,2021,2,February
T0761,U106,2023-01-11,Expense,Rent,5350,UPI,Chennai,Fixed deposit,2023,1,January
T1914,U020,2022-03-28,Expense,Savings,7727,Card,Unknown,Fixed deposit,2022,3,March
T7958,U009,2024-07-18,Expense,Education,6852,Cash,Ahmedabad,N/A,2024,7,July
T6740,U061,2024-01-09,Expense,Travel,5088,Cash,Chennai,Gym membership,2024,1,January
T1055,U075,2024-05-20,Expense,Rent,17794,Cash,Jaipur,Train ticket,2024,5,May
T0102,U138,2024-02-26,Expense,Travel,931,Cash,Ahmedabad,Movie tickets,2024,2,February
T6721,U009,2022-12-23,Expense,Rent,931,Bank Transfer,Ahmedabad,Shopping,2022,12,December
T11405,U149,2021-02-22,Expense,Rent,1823,Card,Ahmedabad,Doctor consultation,2021,2,February
T6348,U101,2021-08-20,Expense,Food,3484,Card,Pune,N/A,2021,8,August
T0996,U146,2023-04-12,Income,Salary,73422,Card,Pune,Monthly rent payment,2023,4,April
T10449,U013,2024-05-29,Expense,Food,4210,Bank Transfer,Ahmedabad,Uber ride,2024,5,May
T10666,U086,2024-06-25,Expense,Rent,5280,Cash,Delhi,Electricity bill,2024,6,June
T0041,U117,2022-04-24,Expense,Food,1670,UPI,Unknown,EMI payment,2022,4,April
T5437,U086,2021-11-22,Expense,Rent,5557,Card,Jaipur,Monthly rent payment,2021,11,November
T13585,U109,2021-05-11,Income,Bonus,57035,Card,Mumbai,N/A,2021,5,May
T9488,U072,2024-01-08,Expense,Utilities,4064,UPI,Kolkata,Movie tickets,2024,1,January
T1672,U057,2021-10-15,Expense,Utilities,789,UPI,Chennai,N/A,2021,10,October
T4765,U016,2024-04-29,Expense,Rent,5063,Card,Delhi,N/A,2024,4,April
T2995,U067,2023-03-11,Expense,Education,7988,UPI,Jaipur,Fixed deposit,2023,3,March
T5232,U140,2021-10-10,Expense,Utilities,8104,Bank Transfer,Delhi,N/A,2021,10,October
T6153,U146,2023-02-21,Income,Investment,59374,Cash,Mumbai,N/A,2023,2,February
T4228,U130,2021-12-24,Income,Salary,33416,UPI,Jaipur,Fixed deposit,2021,12,December
T7677,U096,2021-03-08,Expense,Travel,2562,UPI,Ahmedabad,Internet bill,2021,3,March
T3604,U078,2023-01-21,Expense,Utilities,8088,Bank Transfer,Pune,Coffee,2023,1,January
T10698,U081,2021-08-15,Expense,Travel,3247,Bank Transfer,Kolkata,Medicine,2021,8,August
T2730,U020,2022-03-13,Expense,Food,4818,Bank Transfer,Bangalore,Medicine,2022,3,March
T10850,U101,2021-12-25,Expense,Travel,1683,Bank Transfer,Kolkata,Online course,2021,12,December
T13147,U131,2023-03-17,Income,Freelance,50775,UPI,Ahmedabad,N/A,2023,3,March
T13323,U111,2023-04-25,Expense,Travel,3233,Bank Transfer,Pune,N/A,2023,4,April
T6812,U088,2023-02-16,Expense,Travel,5552,Cash,Kolkata,Coffee,2023,2,February
T0184,U079,2024-12-23,Expense,Health,3675,Bank Transfer,Jaipur,N/A,2024,12,December
T1928,U058,2022-11-27,Expense,Utilities,5711,Card,Hyderabad,N/A,2022,11,November
T4601,U057,2024-10-04,Income,Others,46663,Cash,Ahmedabad,N/A,2024,10,October
T9110,U053,2022-11-23,Expense,Rent,7020,Bank Transfer,Delhi,Shopping,2022,11,November
T11736,U113,2021-06-04,Expense,Utilities,3012,UPI,Hyderabad,Medicine,2021,6,June
T11884,U113,2024-11-01,Expense,Unknown,5623,Bank Transfer,Unknown,Electricity bill,2024,11,November
T13817,U149,2023-07-21,Income,Freelance,459085,UPI,Bangalore,Internet bill,2023,7,July
T2384,U143,2022-03-02,Expense,Travel,9687,UPI,Lucknow,N/A,2022,3,March
T13831,U016,2023-04-09,Expense,Savings,3783,Cash,Delhi,N/A,2023,4,April
T0097,U025,2022-11-26,Expense,Food,8293,Bank Transfer,Lucknow,Fixed deposit,2022,11,November
T4190,U015,2023-11-18,Expense,Travel,2280,Cash,Hyderabad,Books,2023,11,November
T7771,U003,2022-03-16,Expense,Education,6239,Cash,Hyderabad,Coffee,2022,3,March
T5956,U095,2022-03-24,Expense,Food,6625,Cash,Pune,N/A,2022,3,March
T0508,U027,2023-10-20,Income,Salary,29482,Card,Ahmedabad,Doctor consultation,2023,10,October
T11664,U038,2021-09-12,Expense,Rent,1906,Card,Kolkata,Grocery shopping,2021,9,September
T7856,U085,2023-12-10,Expense,Travel,4697,UPI,Jaipur,N/A,2023,12,December
T9354,U050,2024-04-01,Expense,Travel,8325,Bank Transfer,Pune,Restaurant dinner,2024,4,April
T2639,U143,2024-01-18,Income,Investment,782862,Cash,Lucknow,N/A,2024,1,January
T7167,U054,2023-05-25,Expense,Others,8498,UPI,Unknown,N/A,2023,5,May
T10910,U093,2021-12-03,Expense,Food,2808,Card,Lucknow,N/A,2021,12,December
T10596,U146,2021-05-29,Income,Salary,19190,Unknown,Mumbai,N/A,2021,5,May
T9878,U059,2021-10-09,Income,Investment,38031,Unknown,Jaipur,Movie tickets,2021,10,October
T2543,U033,2022-06-16,Expense,Rent,1379,UPI,Pune,N/A,2022,6,June
T9491,U082,2022-03-04,Expense,Utilities,4723,Card,Chennai,Petrol,2022,3,March
T5551,U075,2021-04-22,Expense,Travel,7555,UPI,Delhi,N/A,2021,4,April
T10958,U043,2021-07-05,Income,Others,60182,UPI,Unknown,N/A,2021,7,July
T12875,U096,2024-07-05,Expense,Utilities,8746,Card,Ahmedabad,N/A,2024,7,July
T1102,U045,2021-09-18,Income,Salary,44667,Cash,Pune,N/A,2021,9,September
T3010,U030,2024-12-24,Expense,Education,2747,UPI,Bangalore,Books,2024,12,December
T10721,U051,2021-02-26,Expense,Utilities,1076,UPI,Delhi,N/A,2021,2,February
T13693,U016,2024-02-21,Expense,Food,3262,Card,Ahmedabad,Coffee,2024,2,February
T13812,U029,2024-06-15,Income,Investment,76046,Cash,Jaipur,N/A,2024,6,June
T9532,U137,2021-07-22,Expense,Utilities,789,Cash,Pune,EMI payment,2021,7,July
T5672,U059,2022-08-19,Expense,Savings,6124,Cash,Lucknow,Online course,2022,8,August
T10947,U120,2024-06-29,Expense,Utilities,5150,Bank Transfer,Lucknow,Gym membership,2024,6,June
T13766,U041,2022-08-17,Expense,Entertainment,6791,Card,Ahmedabad,N/A,2022,8,August
T6486,U146,2023-06-24,Expense,Rent,4974,Bank Transfer,Hyderabad,N/A,2023,6,June
T11315,U040,2022-02-01,Expense,Food,7742,Bank Transfer,Mumbai,Grocery shopping,2022,2,February
T9044,U089,2023-01-06,Expense,Travel,604,Bank Transfer,Chennai,Electricity bill,2023,1,January
T3728,U109,2022-05-10,Expense,Utilities,4000,Bank Transfer,Ahmedabad,Shopping,2022,5,May
T13916,U141,2023-11-28,Expense,Rent,3435,Unknown,Ahmedabad,Online course,2023,11,November
T11390,U105,2024-02-08,Income,Freelance,58106,Cash,Kolkata,EMI payment,2024,2,February
T5386,U088,2024-06-17,Expense,Entertainment,8162,Bank Transfer,Jaipur,Medicine,2024,6,June
T1152,U051,2023-03-08,Expense,Travel,4907,Card,Mumbai,Lunch,2023,3,March
T9976,U131,2023-10-14,Expense,Utilities,3573,UPI,Unknown,N/A,2023,10,October
T11404,U150,2023-06-30,Expense,Rent,635,Bank Transfer,Delhi,N/A,2023,6,June
T11917,U136,2023-05-12,Expense,Education,128,Unknown,Hyderabad,Monthly rent payment,2023,5,May
T10768,U052,2023-12-04,Expense,Education,7321,UPI,Lucknow,Monthly rent payment,2023,12,December
T10934,U032,2023-09-30,Expense,Food,4035,UPI,Lucknow,Restaurant dinner,2023,9,September
T7474,U111,2023-10-26,Expense,Education,6081,UPI,Unknown,Petrol,2023,10,October
T3282,U148,2022-10-14,Expense,Rent,29153,Bank Transfer,Bangalore,N/A,2022,10,October
T0782,U118,2022-12-03,Income,Investment,53332,Card,Kolkata,Internet bill,2022,12,December
T7282,U106,2024-12-21,Expense,Food,1710,Card,Lucknow,Uber ride,2024,12,December
T1856,U107,2021-12-15,Expense,Rent,7174,Bank Transfer,Pune,Medicine,2021,12,December
T4344,U146,2024-01-30,Expense,Utilities,544,Card,Pune,Medicine,2024,1,January
T0176,U133,2024-10-19,Expense,Travel,2838,Bank Transfer,Pune,Medicine,2024,10,October
T4564,U149,2021-01-31,Expense,Food,3226,Cash,Chennai,Train ticket,2021,1,January
T4121,U054,2024-03-21,Income,Investment,46588,Bank Transfer,Chennai,N/A,2024,3,March
T9046,U038,2022-08-14,Expense,Unknown,261,Card,Mumbai,N/A,2022,8,August
T6537,U104,2023-02-15,Expense,Rent,16219,UPI,Mumbai,Lunch,2023,2,February
T12776,U019,2021-04-14,Income,Freelance,22666,Cash,Bangalore,N/A,2021,4,April
T7109,U005,2021-11-05,Expense,Food,2978,UPI,Unknown,ATM withdrawal,2021,11,November
T4273,U008,2021-03-24,Expense,Travel,1864,Card,Bangalore,Coffee,2021,3,March
T8650,U016,2023-02-21,Expense,Utilities,4523,UPI,Chennai,N/A,2023,2,February
T2646,U081,2024-09-08,Expense,Rent,5895,Cash,Jaipur,N/A,2024,9,September
T0634,U030,2023-07-12,Expense,Rent,12318,Bank Transfer,Hyderabad,Coffee,2023,7,July
T11438,U004,2024-03-14,Expense,Food,4616,UPI,Delhi,N/A,2024,3,March
T12270,U110,2021-07-27,Expense,Rent,4102,Card,Hyderabad,ATM withdrawal,2021,7,July
T1996,U006,2021-04-28,Expense,Education,5581,Card,Bangalore,Movie tickets,2021,4,April
T7848,U050,2022-08-10,Expense,Utilities,3108,Unknown,Unknown,ATM withdrawal,2022,8,August
T4277,U116,2024-02-07,Expense,Entertainment,3438,Bank Transfer,Bangalore,Electricity bill,2024,2,February
T7180,U124,2023-10-18,Expense,Entertainment,7485,Card,Kolkata,Electricity bill,2023,10,October
T4223,U013,2021-05-23,Expense,Health,2344,Bank Transfer,Bangalore,N/A,2021,5,May
T10859,U081,2021-08-06,Expense,Travel,1103,UPI,Pune,Books,2021,8,August
T9708,U083,2021-10-08,Expense,Food,4554,UPI,Mumbai,Gym membership,2021,10,October
T11262,U075,2023-04-18,Expense,Entertainment,2080,Card,Bangalore,Electricity bill,2023,4,April
T9622,U074,2022-09-06,Expense,Utilities,9542,Bank Transfer,Lucknow,N/A,2022,9,September
T8208,U077,2021-08-10,Income,Salary,13777,Cash,Hyderabad,Petrol,2021,8,August
T10090,U029,2021-03-09,Expense,Utilities,8430,Card,Delhi,Gym membership,2021,3,March
T7887,U140,2021-01-18,Expense,Utilities,5508,UPI,Unknown,N/A,2021,1,January
T10415,U088,2024-04-29,Income,Bonus,58012,Card,Bangalore,ATM withdrawal,2024,4,April
T5070,U015,2024-05-22,Expense,Utilities,6226,Bank Transfer,Unknown,N/A,2024,5,May
T0337,U123,2021-10-13,Expense,Food,7406,Card,Kolkata,Medicine,2021,10,October
T7809,U088,2024-03-24,Expense,Food,3674,Cash,Jaipur,N/A,2024,3,March
T0578,U033,2022-08-02,Expense,Food,1112,Cash,Jaipur,Books,2022,8,August
T0564,U016,2024-04-12,Expense,Travel,9308,Card,Mumbai,N/A,2024,4,April
T2593,U001,2023-02-26,Income,Investment,73568,UPI,Bangalore,N/A,2023,2,February
T3993,U105,2023-12-14,Expense,Travel,5561,Bank Transfer,Mumbai,Uber ride,2023,12,December
T8702,U010,2023-04-29,Expense,Rent,37378,Card,Kolkata,N/A,2023,4,April
T9034,U023,2022-11-08,Expense,Utilities,409,Cash,Ahmedabad,Electricity bill,2022,11,November
T4618,U070,2021-02-21,Income,Salary,56722,Bank Transfer,Pune,N/A,2021,2,February
T2976,U126,2024-07-31,Expense,Travel,4985,Bank Transfer,Lucknow,Train ticket,2024,7,July
T7889,U017,2024-06-02,Expense,Health,7572,Bank Transfer,Chennai,Restaurant dinner,2024,6,June
T7702,U015,2023-12-27,Expense,Entertainment,9428,Cash,Delhi,N/A,2023,12,December
T6221,U021,2021-12-20,Expense,Utilities,2900,UPI,Lucknow,Monthly rent payment,2021,12,December
T3296,U100,2023-12-13,Expense,Food,1360,Card,Chennai,Monthly rent payment,2023,12,December
T1712,U128,2023-02-23,Expense,Rent,5845,UPI,Pune,N/A,2023,2,February
T7039,U144,2021-05-13,Expense,Food,4807,Bank Transfer,Pune,N/A,2021,5,May
T9329,U032,2021-07-08,Expense,Travel,5048,Cash,Kolkata,Lunch,2021,7,July
T3749,U055,2022-10-31,Expense,Utilities,6228,Bank Transfer,Ahmedabad,ATM withdrawal,2022,10,October
T8289,U148,2023-01-05,Expense,Utilities,4832,Card,Chennai,Train ticket,2023,1,January
T1987,U026,2022-04-27,Expense,Food,3022,Cash,Ahmedabad,N/A,2022,4,April
T0977,U147,2022-06-24,Expense,Food,2357,UPI,Chennai,Gym membership,2022,6,June
T11342,U102,2021-04-15,Income,Salary,15555,UPI,Mumbai,Fixed deposit,2021,4,April
T6751,U134,2023-09-03,Expense,Food,171,Bank Transfer,Mumbai,N/A,2023,9,September
T11625,U028,2023-11-30,Income,Others,12944,Unknown,Jaipur,N/A,2023,11,November
T12514,U045,2021-07-08,Expense,Utilities,8433,UPI,Kolkata,Electricity bill,2021,7,July
T5767,U080,2022-07-20,Expense,Entertainment,9364,Bank Transfer,Kolkata,Medicine,2022,7,July
T1556,U121,2024-01-19,Expense,Savings,2250,UPI,Hyderabad,Train ticket,2024,1,January
T4976,U113,2022-08-19,Expense,Food,432,UPI,Mumbai,N/A,2022,8,August
T8817,U098,2021-09-15,Expense,Rent,7537,Cash,Mumbai,Restaurant dinner,2021,9,September
T7514,U087,2024-05-27,Income,Bonus,52691,UPI,Hyderabad,Movie tickets,2024,5,May
T3674,U033,2024-03-23,Expense,Travel,6890,Card,Pune,N/A,2024,3,March
T3668,U134,2023-11-27,Expense,Food,2443,UPI,Pune,Lunch,2023,11,November
T9605,U023,2022-05-22,Expense,Rent,46003,Cash,Hyderabad,N/A,2022,5,May
T7915,U045,2021-12-18,Expense,Rent,13427,Bank Transfer,Unknown,Grocery shopping,2021,12,December
T11610,U029,2022-04-28,Expense,Education,3852,Card,Unknown,Movie tickets,2022,4,April
T7119,U149,2023-04-08,Expense,Food,1101,UPI,Chennai,N/A,2023,4,April
T1639,U021,2024-04-08,Expense,Others,5071,Bank Transfer,Jaipur,N/A,2024,4,April
T8202,U086,2021-09-19,Expense,Travel,8723,Card,Lucknow,Coffee,2021,9,September
T3691,U150,2024-09-15,Expense,Health,1203,Bank Transfer,Jaipur,Online course,2024,9,September
T6981,U092,2024-09-24,Expense,Education,1247,UPI,Lucknow,Electricity bill,2024,9,September
T9102,U109,2021-05-17,Expense,Utilities,5070,Card,Kolkata,N/A,2021,5,May
T10130,U003,2022-06-14,Expense,Food,1258,Unknown,Hyderabad,Online course,2022,6,June
T6215,U041,2022-01-26,Expense,Savings,7832,UPI,Bangalore,Electricity bill,2022,1,January
T9621,U045,2024-04-04,Expense,Travel,1785,Card,Chennai,Electricity bill,2024,4,April
T8172,U058,2021-06-18,Expense,Rent,9292,UPI,Lucknow,N/A,2021,6,June
T0747,U013,2021-07-01,Expense,Food,3091,UPI,Pune,N/A,2021,7,July
T11469,U018,2024-02-02,Expense,Utilities,6261,Card,Bangalore,ATM withdrawal,2024,2,February
T2173,U041,2024-06-18,Expense,Education,8472,Bank Transfer,Chennai,Lunch,2024,6,June
T5522,U021,2022-11-25,Expense,Utilities,6662,UPI,Hyderabad,N/A,2022,11,November
T12596,U069,2023-04-09,Expense,Entertainment,9763,Bank Transfer,Lucknow,N/A,2023,4,April
T0917,U013,2024-06-10,Expense,Education,4136,UPI,Unknown,N/A,2024,6,June
T7872,U095,2022-01-02,Expense,Food,4368,Card,Mumbai,EMI payment,2022,1,January
T5617,U099,2021-11-29,Expense,Entertainment,7568,UPI,Pune,Fixed deposit,2021,11,November
T4776,U140,2023-12-06,Expense,Travel,2423,Bank Transfer,Lucknow,N/A,2023,12,December
T7292,U017,2022-02-06,Expense,Rent,43387,Card,Chennai,Monthly rent payment,2022,2,February
T1646,U034,2021-05-05,Income,Freelance,60979,UPI,Hyderabad,N/A,2021,5,May
T11321,U124,2022-10-18,Expense,Health,2541,UPI,Lucknow,N/A,2022,10,October
T12517,U100,2024-02-04,Expense,Utilities,5841,Card,Jaipur,N/A,2024,2,February
T4613,U131,2022-05-17,Expense,Entertainment,814,Bank Transfer,Bangalore,N/A,2022,5,May
T2974,U007,2024-10-02,Expense,Food,3826,Cash,Jaipur,N/A,2024,10,October
T2466,U111,2022-01-06,Income,Investment,43006,Cash,Lucknow,Internet bill,2022,1,January
T12299,U145,2024-09-15,Income,Others,66394,UPI,Bangalore,Medicine,2024,9,September
T11436,U080,2022-10-03,Income,Investment,29568,Bank Transfer,Hyderabad,ATM withdrawal,2022,10,October
T2658,U118,2024-03-12,Expense,Rent,7091,Card,Hyderabad,Doctor consultation,2024,3,March
T3762,U060,2023-01-13,Expense,Food,4479,Card,Chennai,N/A,2023,1,January
T9872,U108,2021-11-12,Expense,Food,4222,UPI,Bangalore,Restaurant dinner,2021,11,November
T1076,U109,2024-02-21,Expense,Food,675,Cash,Jaipur,N/A,2024,2,February
T12603,U015,2024-05-21,Expense,Travel,1816,Bank Transfer,Lucknow,N/A,2024,5,May
T11280,U100,2022-02-27,Expense,Rent,4808,Cash,Mumbai,Online course,2022,2,February
T6568,U004,2024-09-25,Expense,Food,2508,Card,Jaipur,Restaurant dinner,2024,9,September
T11700,U134,2021-06-07,Expense,Travel,1227,Cash,Hyderabad,Petrol,2021,6,June
T9165,U062,2022-04-11,Expense,Food,1838,UPI,Chennai,N/A,2022,4,April
T3548,U052,2021-10-10,Expense,Rent,460,Bank Transfer,Lucknow,Gym membership,2021,10,October
T10880,U040,2022-02-24,Expense,Food,259,Bank Transfer,Kolkata,Monthly rent payment,2022,2,February
T5509,U028,2024-09-08,Expense,Health,2452,Cash,Mumbai,Grocery shopping,2024,9,September
